PK,lat1,lon1,lat2,lon2
176539615011,2845.85,716.4,2840.033333,715.233333
176531484023,2386.733333,716.5,2384.25,717.883333
176544894021,3300,-1200,3300,-900
176544607028,2834.366667,1306.9,2834.9,1311.6
176536645039,3111.416667,115.216667,3113.866667,113.133333
176554823023,3344.633333,771.133333,3342.75,768.183333
176537936061,3016.583333,530.916667,3016.15,530.433333
176556879039,3086.75,-21.266667,3087.566667,-24.016667
176536763030,3163.883333,72.433333,3160.55,76.966667
176548521023,3203.7,-112.95,3221.066667,-123.933333
176557371020,2856,507,2843.133333,508.9
176549013009,2742.383333,474.85,2743.95,465
176537724027,2488.083333,131.433333,2482.866667,139.5
176542724053,3323.883333,-434.383333,3343.15,-461.733333
176548394026,2764.433333,363.95,2760.55,361.283333
176540670019,3244.866667,-172,3226.45,-158.633333
176558186004,2453.166667,1728.75,2452.066667,1728.783333
176543019002,3527.216667,1013.233333,3526.883333,1010.266667
176539582005,3221.483333,596.5,3222.85,595.45
176552745047,3199.65,-132.233333,3201.416667,-135.733333
176544618017,2969.15,186.383333,2965.466667,176.283333
176548796037,2931.833333,-125.266667,2925.916667,-125.15
176533975013,2369.933333,1633.466667,2388.7,1636.633333
176550514015,2320.283333,2400.483333,2321.166667,2381.733333
176549824026,3259.216667,1096.55,3260.2,1099.816667
176544164048,2048.55,-7087.55,2040.85,-7098.516667
176555287050,3114.416667,0.233333,3119.383333,3.716667
176550739023,2904.833333,264.016667,2923.466667,232.266667
176540981031,2323.45,1140,2321.666667,1137.4
176538576015,2847.433333,512.733333,2850.316667,482.45
176529147015,2394.516667,3373.7,2389.4,3285.8
176550384014,3012.566667,-4.566667,3006,0
176540584029,2534.933333,755.933333,2533.916667,754.15
176553546009,3135.466667,775.25,3134.7,771
176549804022,3708.383333,1540.716667,3698.7,1541.55
176552897055,3276.533333,2239.416667,3287.333333,2238.866667
176547339006,2445.366667,-231.916667,2453.15,-242.65
176550605005,3563.566667,347.45,3565,364.266667
176537634035,3039.416667,98.183333,3046.766667,88
176531404028,3117.366667,825.75,3126.183333,818.816667
176555132035,2600.65,112.983333,2560.4,116.8
176553082003,3153.383333,794.7,3152.966667,789.55
176541611017,2280,-1200,2280,-900
176543654015,2241.016667,886.933333,2241.733333,888.75
176549743037,2939.583333,515.05,2932.85,515.85
176554559004,3091.533333,2.183333,3091.783333,1.95
176547409023,2003.883333,-456.966667,2001.4,-455.75
176547434025,3111.35,548.283333,3103.166667,533.133333
176552293021,2563.4,635.1,2563.266667,638.65
176536001019,2632.95,545.8,2628,551.516667
176557082015,3003.85,556.55,3004.016667,569.183333
176556562024,3091.233333,-87.3,3093.833333,-102.6
176558023013,2795.85,298.266667,2836.25,305.833333
176540404044,2202.933333,304.6,2199.083333,215.483333
176557150045,3414.633333,-125.633333,3420.483333,-127.716667
176552921008,2437.483333,-273,2436.833333,-274.15
176532991020,2561.433333,2436.716667,2564.083333,2431.166667
176537660025,2626.833333,171.133333,2572.083333,171.933333
176557372005,3005.533333,505.633333,3008.25,505.333333
176555934013,3078.816667,19.5,3078.233333,35.833333
176537865021,2576.316667,609.883333,2570.483333,616.35
176556282016,3386.55,-202.116667,3377.516667,-213.466667
176531761029,2352.616667,-527.466667,2350.1,-530.033333
176537901019,2863.9,245.416667,2867.8,236.916667
176524588052,3370.683333,1927.066667,3376.816667,1910.016667
176537803015,2829.566667,480.933333,2830.75,484.633333
176554310021,2392.183333,713.466667,2381.766667,719.266667
176553246008,2824.133333,1644.3,2819.766667,1639.75
176546064027,3417.866667,-126.9,3421.033333,-128
176527104054,2824.05,2416.366667,2839.266667,2421.566667
176538985031,3199.583333,90.766667,3209,24.1
176553761019,3067.85,120,3065.683333,159.1
176544951057,2612.266667,479.466667,2604.95,469.45
176548328039,3158.8,-112.066667,3156.8,-115.033333
176547422014,3004.2,586.983333,3004.166667,584.433333
176547700017,3066.683333,556.9,3079.816667,561.5
176554524060,2397,-225.216667,2400.8,-220.15
176549871012,3006.7,475.85,3015.3,464.283333
176543218044,3345.55,-234.583333,3347.3,-242.666667
176543052043,3047.833333,612.55,3041.95,594.2
176536688018,1712.216667,-976.133333,1710.05,-979.05
176553534017,2748.233333,625.616667,2756.016667,641.4
176543997037,3079.983333,1053.35,3086.933333,1083.45
176556094043,3721.55,596.9,3730.9,602.566667
176546550006,3334.35,748.433333,3334.766667,737.15
176530057025,2404.183333,1968.616667,2389.933333,2016.633333
176544011018,2192.95,-799.366667,2209.5,-789.233333
176528628029,1895.533333,-1051.466667,1695.366667,-1200
176555002020,2680.466667,568.983333,2685.15,560.7
176547159011,2810.3,-71.416667,2805.066667,-64.666667
176541407061,3011.533333,686.333333,3011.866667,656.533333
176538705064,1312.866667,2334.066667,1308.833333,2340.266667
176540898043,3043.75,58.883333,3046.816667,54
176528472004,2469.6,119.183333,2464.3,119.133333
176553957011,3079.983333,174.233333,3080.833333,167.533333
176536816009,4125.133333,1068.2,4119.5,1059.45
176533444010,2430.583333,-285.133333,2426.3,-292.633333
176558267046,2012.25,3223.783333,1973.5,3298.833333
176552263021,3235.45,818.75,3225.75,822.25
176543864008,3121.6,1232.866667,3123.066667,1226.333333
176532007005,3619.733333,675.95,3621.2,681.733333
176539577020,3103.1,452.1,3094.833333,434.916667
176547640034,2988.5,199.083333,2969.15,186.383333
176529535083,1464.7,2464.05,1459.85,2509.466667
176548752021,2414.5,1986.283333,2428.433333,1931.966667
176541823004,3200.25,-138.6,3199.266667,-140.716667
176537259037,2912.416667,669.6,2910.8,671.8
176537006019,3063.4,171.416667,3054.75,218.216667
176554528068,2998.85,455.8,2998.566667,450.033333
176556530012,3323.45,-238.933333,3316.833333,-232.583333
176546104008,2872.816667,964.866667,2878.016667,967.116667
176529034040,3104.1,-10.033333,3108.333333,-25.166667
176528470032,2349.25,2161.716667,2377.166667,2199.533333
176547572036,2908.6,230.75,2912.333333,223.916667
176549931044,3110.75,-27.516667,3116.533333,-33.133333
176544366053,3022.1,670.416667,3026.1,642.666667
176558095070,1470.083333,3271.266667,1466,3279
176543396009,3148.7,751.983333,3146.866667,696.61666700000001
176542076036,2415.633333,-156.016667,2415.45,-175.066667
176541675001,2508.016667,734.333333,2506.366667,732.533333
176536836024,3066.8,-11.433333,3068.883333,-11.416667
176549268015,2927.433333,31.816667,2901.75,-2.55
176544967025,2562.716667,1388.033333,2563.266667,1377.8
176549246034,3024.25,196.5,3030.9,201.7
176555795030,2960.5,593.8,2957.283333,599.35
176536307012,3593.966667,1065.55,3601.233333,1069.683333
176552652049,2514.316667,737.116667,2508.016667,734.333333
176528657036,2360.366667,1470.133333,2346.466667,1488.666667
176552042008,3004.366667,497.433333,3005.866667,498.216667
176551301030,2466.583333,28.583333,2460.55,-17.116667
176537762007,3068.716667,759.2,3069.183333,769.483333
176523817058,3057.183333,917.6,3054.166667,901.916667
176533160017,2921.216667,1114.266667,2931.483333,1127.966667
176539055027,3257.9,444.95,3281.35,460.2
176551981042,2819.466667,834.333333,2803.5,861.083333
176532162057,2694.316667,828.316667,2693.55,835.083333
176538771042,2854.416667,1326.483333,2839.733333,1356.616667
176552431010,2957.683333,145.7,2967.8,151.933333
176551636034,3115.483333,-15.283333,3112.483333,-22.1
176529738045,2870.8,1057.5166669999999,2875.8,1007.416667
176547099019,2802.4,217.9,2799.433333,235.416667
176528599083,3331,-3421,3270,-3560
176550055019,3114.083333,299.45,3084.333333,261.983333
176549738017,2848.766667,399.516667,2850.416667,375.683333
176538668052,3114.416667,0.233333,3119.383333,3.716667
176541014010,2464.566667,148.116667,2470.266667,155.816667
176553477014,3558.933333,1018.016667,3552.316667,977.783333
176558711006,3464.616667,859.316667,3465.716667,866.1
176544728019,3085.216667,-70.016667,3079.516667,-65.8
176558439041,2325.366667,2334.133333,2349.25,2161.716667
176550777001,3138.483333,285.85,3134.733333,285.883333
176546956002,2229.983333,-337.15,2228.95,-337.55
176537043044,2861.55,433.083333,2858.616667,446.9
176555407009,3002.466667,491.2,3003.5,487.266667
176555618013,3034.533333,73.533333,3046.8,53.933333
176529107003,3004.85,853.15,3005.35,852.816667
176531580002,2860.833333,570.466667,2861.116667,570.366667
176532949079,2279.833333,1208.666667,2282.433333,1216.216667
176546176010,3088.633333,418.333333,3086.133333,417.166667
176529408030,2783.9,1189.516667,2769.466667,1224.083333
176545021035,3125,4.033333,3125.566667,4.066667
176558114035,2506.516667,1158.833333,2484.966667,1183.083333
176552316019,3110.916667,68.85,3113.633333,82.216667
176527825049,2744.866667,1028.8,2765.416667,1000.516667
176545032036,3186.966667,1022.116667,3202.733333,1088.983333
176553619007,3041.75,287.033333,3035.783333,295.716667
176558848034,2647.933333,97.9,2643.05,94.383333
176554142012,2496.333333,231.616667,2498.55,245.633333
176528952025,2979.083333,-240.083333,2965.833333,-66.95
176529695047,1330.266667,2307.366667,1326.85,2312.616667
176554813033,2868.5,1123.983333,2861.183333,1138.683333
176545078023,2609.216667,766.45,2627.633333,740.9
176552587041,2996.8,535.95,2999.683333,523.883333
176541763012,3185.016667,201.35,3186.05,198.216667
176555500011,2854.283333,566.6,2855.25,567.083333
176544400004,2508,752.95,2508.033333,750.8
176552241024,2973.716667,12.716667,2963.85,16.683333
176558823077,2166.466667,651.283333,2160.7,649.633333
176530946054,2408.116667,1585.65,2386.166667,1613.6
176552692025,3391.166667,782.45,3372.283333,757.3
176539368060,2904.15,2039.733333,2903.883333,2043.783333
176531971033,2165.8,2597.266667,2206.2,2574.9
176548848037,3065.083333,58.383333,3065.95,54.35
176551556036,2505.066667,-434.166667,2502.4,-434.783333
176544255007,2464.3,145.13333299999999,2456.133333,136.616667
176529136025,3240,-1200,3240,-900
176530486045,2927.216667,485.25,2927.133333,485.166667
176547354004,2710.6,470,2709.266667,479.566667
176556422013,2834.916667,361.866667,2840.933333,361.966667
176555115037,2455.233333,125.283333,2459.433333,128.45
176554236033,3537.433333,1080.816667,3542.433333,1085.366667
176555964014,1950.35,1995.4,1961.566667,1971.366667
176537957040,3080.866667,706.05,3084.866667,718.166667
176558601022,2150,-445,2124.833333,-470
176538507007,2516.566667,-514.833333,2524.083333,-513.8
176552506017,2851.65,549.666667,2853.766667,549.05
176531021025,2289.15,-217.5,2287.45,-226.85
176545484002,2900.833333,706.933333,2900.433333,706.683333
176552015038,3025.083333,442.783333,3017.733333,447.533333
176547886022,2696.55,460.183333,2695.516667,471.7
176541845026,2662.8,337.416667,2649.383333,330.066667
176554348027,2873.2,680.066667,2874.283333,680.166667
176557258019,2340,-212.533333,2386.85,-207.85
176528345025,1960,1085,1992.8,1063.2
176531158028,2449.133333,1851.516667,2451.1,1843.366667
176530809008,3300.716667,2272.816667,3290.4,2278.283333
176558373008,4197.116667,1320.183333,4195.583333,1260.183333
176556663004,3148.9,-104.833333,3149.316667,-104.816667
176549696002,2877.433333,615.233333,2875.533333,616.1
176537264047,2727,2356.183333,2716.4,2353.633333
176558864028,3191.966667,-105.516667,3208.05,-115.7
176540070049,2738.766667,541.3,2738.75,547.55
176540157001,3138.483333,285.85,3138.5,284.55
176552025031,2752.466667,465.016667,2748.166667,489.383333
176544409022,3166.266667,-116.783333,3141.4,-99.816667
176543348045,3143.116667,585.3,3144.016667,584.45
176557909025,2523.933333,1632.966667,2548.266667,1604.933333
176546715056,2512.816667,1916.883333,2503.4,1937.9
176553679005,2452.883333,1723.883333,2452.633333,1719.7
176536530030,3218.016667,-245.85,3218.816667,-267.133333
176539631045,2648.716667,781.883333,2637.433333,790.833333
176533964019,3224.633333,-126.2,3226.616667,-127.55
176556823011,2440.366667,1667.283333,2431.633333,1658.933333
176536285012,3349.983333,2091.883333,3350.066667,2084.183333
176539161008,2267.016667,1402.45,2268.266667,1398.7
176557987084,2243.316667,7549.4,2244.283333,7557.466667
176547087012,3106,6.566667,3106.683333,15.216667
176541392036,3251.133333,474.65,3278.016667,525.45
176528683027,2184.933333,1848.716667,2215.233333,1847.666667
176538147015,2776.5,684.233333,2787.833333,663.33333300000004
176555464002,3764.366667,434.7,3764.066667,433.65
176557231010,2812.633333,325.25,2815.283333,314.816667
176523511071,1987.5,1975.3,1986.066667,1978
176552941020,2040,1048.183333,2060,1016.883333
176556741005,2888.016667,721.1,2884.266667,720.883333
176544018054,3068.133333,-10.083333,3068.35,-10.483333
176527694057,3456.75,1692.466667,3468.983333,1655.866667
176547788025,2838.266667,457.766667,2829.9,442.233333
176550067037,2547.283333,-4252.016667,2546.2,-4215.6833329999999
176558321007,3615.433333,623.333333,3617.75,607.116667
176541722019,3010.916667,1622.633333,2999.9,1581.483333
176530023014,3074.166667,219.45,3076.166667,204.4
176542620017,3066.116667,151.283333,3065.683333,159.1
176554033018,2652.066667,523.533333,2661.25,523.933333
176550591014,2837.383333,533.35,2855.533333,529.066667
176558423032,2369.933333,1815.966667,2471.933333,1770.966667
176557682005,3419.933333,-156.033333,3417.7,-160.433333
176534978010,2922.066667,681.883333,2930.683333,673.166667
176543667029,2844.133333,810.4,2849.733333,802.883333
176549711021,2970.866667,346.866667,2971.8,350.75
176536370038,2292.733333,749.533333,2289.883333,745.566667
176554183039,2584.166667,1352.8,2581.383333,1360
176535820024,2602.15,14.75,2599.933333,8.75
176537989014,2566.583333,1135.45,2573.833333,1141.933333
176536346001,1736.733333,-816.316667,1737.85,-814.783333
176542695014,2447.4,853.766667,2466.333333,844.083333
176556139008,2463.583333,120.216667,2461.766667,122.9
176540317032,2398.683333,286.283333,2409.483333,333.6
176537987046,3152.7,665.116667,3152.816667,665.983333
176532685018,3502.933333,943.3,3493.283333,928.216667
176533900027,2562.483333,1392.416667,2562.8,1386.566667
176533968053,1931.7,2071.7,1929.2,2076.483333
176552994018,2648.733333,457.516667,2645.866667,452.966667
176534088050,3342.166667,760.433333,3345.016667,771.716667
176543502003,3335.4,756.333333,3334.15,754.066667
176529706045,3111.95,1147.5,3113.816667,1132.05
176537421003,3660.766667,870.15,3662.383333,869.9
176538095018,3065.683333,159.1,3063.4,171.416667
176556667016,2700.516667,406.633333,2712.883333,405.8
176542028033,2778.15,352.783333,2775.233333,367.933333
176539549014,2670.283333,634.883333,2641.633333,660.2
176545306018,3135.016667,593.016667,3134.35,568.466667
176535956046,2201.816667,-295.283333,2195.9,-294.983333
176549139026,3589.633333,633.533333,3593.4,639.8
176536139002,2745.266667,965.183333,2745.95,966.216667
176549488007,2988.983333,503.866667,2986.1,501.566667
176552113013,2769.583333,542.566667,2784.633333,540.55
176554999010,2512.766667,-180.833333,2547.2,-172.833333
176539585003,2219.533333,-468.95,2219.883333,-468.4
176555155008,2454.35,-178.85,2458.816667,-155.95
176545484045,3112.316667,1264.183333,3110.55,1265.7
176552347001,2938.166667,146.483333,2938.216667,145.633333
176541277011,2764.55,1848.633333,2755.666667,1851.783333
176536670006,3089.15,-34.416667,3090.133333,-37.533333
176528893011,2269.533333,-331.083333,2282.7,-323.016667
176538438032,2975.616667,295.233333,2975.666667,288.55
176539583027,3001.233333,517.45,3001.8,515.033333
176532739046,2372.95,-68.983333,2369.9,-67.6
176554829044,2399.516667,2121.666667,2410.1,2029.966667
176548504048,2789.366667,841.95,2775.75,861.133333
176546875020,2639.1,565.85,2648.4,558.516667
176551179009,3672.883333,136.416667,3686,128
176541640039,3090.7,452.45,3050.433333,401.65
176532566050,2769.733333,347.6,2765.75,341.816667
176539069048,3111.016667,-85.133333,3110.216667,-79.2
176542957002,3786.766667,470,3786.883333,470.85
176545485024,3208.516667,919.983333,3210.85,931.583333
176546372037,3071.433333,268.35,3066.4,268.55
176549653002,2430.233333,-214.016667,2432.783333,-214.516667
176533278026,2684.45,1222.533333,2689.166667,1218.416667
176541793008,2987.5,857.5,2980.05,872.7
176533144014,3113.8,83.05,3114.316667,85.55
176536399010,3093.75,-205.5,3094.166667,-205.083333
176539359029,2616.066667,54.433333,2633.283333,52.366667
176555739005,2846.233333,509.2,2845.783333,507.883333
176543681031,2728.766667,636.733333,2725.383333,640.533333
176553838002,3141.583333,809.183333,3141.433333,808.333333
176534532014,2326.15,1917.583333,2363.433333,1941.466667
176536888040,3062.083333,540.466667,3049.983333,537.866667
176529964104,1774.583333,4571.3,1769.083333,4576.35
176549875011,3357.066667,2182.066667,3356.133333,2169.633333
176556714031,3400,-121,3409,-125
176521308044,2894.483333,1941.466667,2906.9,1886
176555170006,1632.633333,-788.25,1634.116667,-786.483333
176530707012,4179.95,1165.716667,4196.133333,1200
176539875017,2737.666667,-15.933333,2739.566667,-18.7
176543550006,3078.85,-51.416667,3080.183333,-54.133333
176549567011,3080.883333,201.316667,3083.3,191.116667
176550721027,3768.766667,660.116667,3780,639.583333
176555314035,3069.566667,17.866667,3073.516667,11.8
176543991025,2643.05,94.383333,2628.933333,84.05
176552745018,3055.933333,344.15,3053.966667,333.383333
176537375035,2514.233333,2222.716667,2561,2260
176528465002,1548.966667,-4816.45,1549.933333,-4815.9
176540438022,2673.3,286.783333,2678.65,285.583333
176540781034,2834.883333,675.116667,2835.983333,675.116667
176558185014,3038.516667,268.75,3036.7,285.533333
176553583025,2662.366667,315.933333,2650.216667,329.15
176557666055,3120.833333,-3.166667,3118.583333,1.866667
176542094019,3003.4,528.016667,3003.216667,518.233333
176557735015,3218.166667,-259.833333,3218.816667,-267.133333
176545586053,2908.283333,1979.066667,2878,2173
176547894066,1891.733333,1867.35,1881.483333,1869.266667
176551212021,2639,1573,2670.05,1542.483333
176556073016,2944.933333,507,2943.816667,506.85
176552823013,2266.4,839.966667,2272.65,820.083333
176540238025,3558.216667,534.6,3558.766667,553.5
176528932033,2274.633333,2512.916667,2271.55,2559.6
176529326035,2705.716667,-20.233333,2700.383333,-27.8
176551681036,2491.816667,-338.383333,2470.4,-376.933333
176539427019,2297.75,-517.816667,2299.4,-525
176536981012,3567.4,1685.966667,3563.566667,1666.216667
176548536019,2969.15,186.383333,2959.166667,158.95
176527711085,1789.65,2912.55,1784.733333,2917.383333
176535320022,2739.566667,-18.7,2793.666667,31.85
176555842008,3113.466667,284.5,3103.6,276.866667
176542185036,2915.25,1016.266667,2914.683333,1005.533333
176549042074,2454.266667,493.533333,2448.933333,494.85
176541735022,2415.6,1875.783333,2414.233333,1888.416667
176552563027,3221.133333,612.3,3205.733333,619.35
176554061024,2713.766667,416.6,2710.6,416.9
176546890023,2848.183333,403.433333,2848.766667,399.516667
176556271026,2988.483333,682.966667,2982.133333,748.433333
176533323023,2593.866667,1669.033333,2620.6,1638
176552304064,3293.95,2240.6,3298.85,2240.933333
176537741054,3309,2296.883333,3318.233333,2283.5
176546723040,2826.4,1733.066667,2819.966667,1734.733333
176549178016,3143,664.516667,3141.8,647.716667
176550654007,1921.583333,2078.433333,1921.65,2077.15
176529241030,3053.85,626.1,3054.35,627.55
176538986006,2225.933333,1848.783333,2244.933333,1843.966667
176542957013,3755.883333,437.616667,3741.6,423.8
176548813016,2998.183333,673.55,2995.866667,684.5
176550978031,2718.766667,1422.183333,2727,1377.583333
176555757019,3249.933333,338.216667,3266.433333,342.6
176537926008,2519.916667,220.483333,2521.65,236.233333
176545786020,2854.45,228.233333,2861.45,224.016667
176538603031,2499.716667,40.716667,2510.7,43.816667
176551505009,3368.316667,-219.583333,3371.8,-221.133333
176545269066,3321.633333,2242.433333,3326.5,2242.75
176550629032,2680.666667,100.233333,2679.05,100.566667
176547683029,2968,383.5,2939.183333,402.966667
176554926036,3534.3,1256.483333,3521.433333,1355.6
176558084031,-226.3,-2312.9,-1290.2,-2739.316667
176556399033,3464.416667,735.5,3459.6,737.466667
176557881020,2477.8,838.233333,2504.083333,800.866667
176555104042,3079.533333,-219.283333,3085.55,-231.5
176531945011,3111.35,363.533333,3106.083333,373.2
176529753040,3334.383333,1428.333333,3340.366667,1427.966667
176533546044,2324.583333,-549.283333,2325.983333,-548.35
176536840029,2862.833333,765.6,2839.666667,799.783333
176536593042,3123.55,1045.266667,3120.75,1071.4
176533807021,2356.2,1807.8,2300.3,1809.416667
176550235006,3124.5,1235.683333,3120.9,1231.683333
176546689022,2536.616667,1372.716667,2555.633333,1359.9
176545669050,2456.25,1709.816667,2454.666667,1706.45
176533313061,2852.883333,633.283333,2855.05,638.666667
176548503024,2408.85,-120.616667,2409.95,-123.033333
176549869075,2738.666667,579.733333,2738.716667,559.75
176539919037,3057.733333,-203.833333,3051.25,-204.966667
176535907042,2770.816667,361.45,2773.133333,364.866667
176538002012,2441.433333,925.033333,2442.85,940.183333
176552078035,3140.033333,184.09999999999999,3142.5,193
176547885021,2936.45,1382.666667,2944.7,1391.1
176547855004,1913.433333,3849.816667,1914.483333,3848.366667
176557704071,3051.866667,427.05,3051.95,428.566667
176529752004,2439.733333,-4419.033333,2440.916667,-4412.066667
176537622026,2891.15,988.433333,2888.683333,991.566667
176536072015,3215.05,2317.933333,3146.683333,2375.95
176542499005,3030.566667,241.25,3034.433333,229.966667
176555520050,2477.933333,1756.85,2478.25,1757.533333
176555107014,2534.966667,-346.05,2533.883333,-345.85
176529863048,2899.433333,989.45,2906.083333,979.266667
176553232012,4075.633333,816.05,4079.966667,816.216667
176541518028,3724.783333,503.066667,3727.8,490.816667
176532638032,2779.333333,-221.95,2811.133333,-220.4
176544120041,2559.066667,527.55,2551.466667,527.583333
176558894056,2187.933333,1663.866667,2180.383333,1684.933333
176545792015,2718.733333,276.6,2743.8,270.833333
176528733070,3101.116667,41,3100.55,33.233333
176543818018,3153.533333,-69.833333,3162.016667,-78.416667
176539426012,2863.266667,878.983333,2874.666667,866.866667
176550054032,4021.45,819.416667,4026.583333,825.45
176535326010,2889.233333,148.75,2885,151
176538455019,2311.266667,-125.566667,2301.65,-141.15
176554309039,2938.516667,89.166667,2955.683333,93.183333
176554409017,2479.516667,2054.766667,2494.216667,2072.183333
176557944038,3216.566667,2146.466667,3228.683333,2164.983333
176537807025,3143.366667,724.75,3143.533333,736.366667
176534086030,3208.15,609.3,3221.133333,612.3
176552396028,2626.4,1154.5,2623.116667,1170.25
176540337006,3589.083333,321.966667,3578.95,324.85
176541135053,2761.55,347.816667,2757.233333,353.95
176550514031,2454.266667,1826.9,2455.366667,1820.716667
176550399010,3552.05,438.2,3555.533333,450
176538522018,2829.616667,-96.65,2831.766667,-100.216667
176552324070,2106.166667,1968.116667,2104.516667,1974.416667
176540581017,2999.95,-120.3,2983.466667,-126.3
176529748005,2412.466667,2668.983333,2418.266667,2677.366667
176545659013,2451.783333,1772.783333,2441.75,1779.15
176543797004,2852.583333,447.45,2852.266667,446.766667
176529188051,3350.716667,-260.5,3351.033333,-261.6
176549746048,2481.216667,168.133333,2479.366667,165.516667
176556513039,2774.066667,366.233333,2774.3,366.566667
176540714047,3316.016667,2268.183333,3319.016667,2270.383333
176549099004,2922.583333,139.983333,2921.366667,135.816667
176550882033,4028.116667,827.266667,4032.133333,844.6
176544441036,3106.616667,-195.55,3110.933333,-195.233333
176547155026,2874.5,455,2866.75,484.616667
176540788055,3001.533333,414.5,3011.2,387.2
176552934014,2281.7,-145.783333,2292.483333,-131.316667
176541561025,2857.333333,683.983333,2861.283333,650.483333
176546198054,2302.316667,1640.616667,2302,1638.6
176558871023,2855.983333,-91.05,2840.933333,-115.733333
176542768044,3000,-900,3003.583333,-916.85
176553228021,2468.083333,111.183333,2478.433333,126.466667
176548145004,2607.75,313.1,2610.85,313.516667
176548612031,2521.65,-246.55,2475.95,-251.716667
176550059018,2388.7,1636.633333,2413.833333,1641.316667
176534894026,3150.033333,226.783333,3155.866667,261.866667
176557685009,2951.3,183.383333,2943.25,182.383333
176546911027,2953.266667,-122.766667,2958.55,-118.266667
176542080015,3000.416667,663.066667,2998.183333,673.55
176544121011,1719.15,2074.383333,1723.916667,2075.616667
176549946009,2874.733333,121.183333,2858,122.183333
176549897002,3278.716667,1517.65,3282.666667,1520.65
176552716030,2330.733333,-545.383333,2327.883333,-547.166667
176540433039,3515.816667,1395.716667,3531.216667,1420.366667
176551007019,2753.45,74.166667,2748.95,61.533333
176542567017,2602.633333,-402.85,2592.783333,-441.45
176542822046,2468.65,1006.583333,2451.833333,1045.616667
176557624060,3141.783333,-58.066667,3145.5,-61.766667
176528558013,3053.733333,-87.15,3049.8,-94.233333
176545593020,2541.4,1404.416667,2537.516667,1399.15
176553759001,2458.566667,1728.85,2457.966667,1728.833333
176550703072,2940.416667,163.433333,2940.45,161
176544574063,3087.65,323.333333,3087.45,323.166667
176530234024,3257.35,700.5,3259.366667,702.083333
176537840077,2885.35,686.283333,2890.083333,705.95
176529568035,1922.016667,1864.1,1986,1857
176541042006,3195.316667,-146.166667,3188.366667,-140.05
176530903051,2270.516667,1565.516667,2264.883333,1568.066667
176538887027,2887.883333,87.6,2891.416667,91.166667
176554955061,3038.416667,304.633333,3035.733333,295.483333
176557799027,2561.65,-925.566667,2604.35,-846.216667
176532775001,2847.483333,512.883333,2847.183333,512.016667
176539169011,3063.083333,-24.9,3060.366667,-24.55
176540983021,2509.3,793.333333,2521.783333,775.166667
176538509031,3613.266667,1664.766667,3612.733333,1676.7
176546044017,3781.533333,1306.633333,3782.483333,1305.916667
176557065016,2416.9,839.65,2419.016667,836.216667
176556919027,2492.466667,775.083333,2494.233333,769.233333
176542089006,2908.883333,120.516667,2897.7,120.216667
176529416010,2451.4,-4350.733333,2453.55,-4338.2
176540849033,2893.25,190.65,2894.733333,188.366667
176538942026,3208.716667,-174.433333,3211.35,-188.983333
176558929029,2351.283333,555.15,2352.35,551.616667
176541359016,3121.166667,-44,3130.633333,-48.933333
176532610050,1905.233333,-676.65,1830.5,-742.5
176540400022,2450.75,500.733333,2438.733333,507.683333
176542634018,2984.65,633.583333,2994.616667,610.016667
176535674031,2652.583333,140.383333,2667.266667,170.533333
176530210049,1914.583333,2097.466667,1917.15,2095.533333
176540646027,3119.7,707.666667,3196.55,864.6
176554957011,2208.85,-262.166667,2209.683333,-261.316667
176528447068,2215.216667,1840.2,2203.283333,1838.583333
176532986056,2847.9,2111.3833330000002,2875.233333,2014.716667
176550850027,2539.733333,501.716667,2548.033333,506.316667
176554233017,2666.316667,30.916667,2661.3,44.65
176553798048,2925.833333,31.216667,2917.35,28.066667
176529467013,3245.55,2136.9,3235.35,2120.55
176556945057,2227.8,224.416667,2218.783333,219.866667
176531368018,2592.15,758.116667,2581.116667,774.55
176542228005,2249.516667,915.316667,2249.783333,917.35
176540910002,4069.15,1220.25,4068.533333,1217.816667
176555983064,1885.333333,1573.466667,1765.016667,1745.1
176557152022,3167.833333,150,3165.5,168.033333
176528778059,1567,-397,1293.966667,-714.033333
176552824010,3052.933333,477.866667,3050.2,484.4
176533189033,2933.9,810.583333,2977.483333,844.85
176553761046,2827.616667,454.616667,2827.5,453.833333
176547372088,1642.866667,3009.45,1630.783333,3017.5
176549654026,3137.516667,1217.95,3137.383333,1218.8
176528749009,2467.616667,1748.566667,2461.366667,1758.183333
176544821017,3007.283333,1562.266667,2993.3,1383.5
176531292075,3028.5,574.916667,3026.3,563.266667
176545224041,3334.033333,801.166667,3332.9,801.2
176535691036,3282.45,-166.483333,3283.933333,-167.566667
176527663042,3286.883333,-57.3,3291.833333,-71.633333
176557550013,2533.233333,-419.066667,2532.033333,-416.683333
176550531020,2434.65,-269.683333,2430.616667,-264.933333
176543545091,1948,2050,1938.733333,2061.483333
176556919005,2315.85,788.133333,2331.533333,786.95
176549494037,2697.866667,538.216667,2698.75,537.333333
176529630005,3129.483333,-57.2,3127.666667,-44.05
176541337017,1833.966667,2831.266667,1872.316667,2778.733333
176546933022,2898.15,767.15,2899.683333,766.55
176543880024,3014.866667,718.433333,3018.3,696.2
176544882024,3086.933333,1083.45,3094.183333,1115.633333
176551742024,2217.233333,2230.566667,2217.183333,2237.816667
176556741027,2822.766667,429.083333,2814.716667,414.4
176542528018,2232.6,1463.6,2275.816667,1376.15
176545392037,2996.366667,1208.45,2996.1,1243.483333
